"Date","Price","Open","High","Low","Vol.","Change %"
"08/14/2019","3,216.92","3,202.14","3,246.25","3,202.14","","0.46%"
"08/13/2019","3,202.14","3,230.48","3,230.48","3,195.32","","-0.88%"
"08/12/2019","3,230.48","3,175.48","3,230.55","3,175.48","","1.73%"
"08/09/2019","3,175.48","3,205.63","3,222.62","3,170.61","","-0.94%"
"08/08/2019","3,205.63","3,165.06","3,210.87","3,165.06","","1.28%"
"08/07/2019","3,165.06","3,177.93","3,196.03","3,165.06","","-0.40%"
"08/06/2019","3,177.93","3,215.50","3,215.50","3,127.86","","-1.17%"
"08/05/2019","3,215.50","3,276.51","3,276.51","3,215.50","","-1.86%"
"08/02/2019","3,276.51","3,323.51","3,323.51","3,251.86","","-1.41%"
"08/01/2019","3,323.51","3,352.37","3,352.37","3,313.12","","-0.86%"
"07/31/2019","3,352.37","3,383.08","3,383.08","3,349.23","","-0.91%"
"07/30/2019","3,383.08","3,371.39","3,401.76","3,371.39","","0.35%"
"07/29/2019","3,371.39","3,375.37","3,380.03","3,361.05","","-0.12%"
"07/26/2019","3,375.37","3,366.77","3,379.93","3,350.49","","0.26%"
"07/25/2019","3,366.77","3,338.05","3,366.77","3,333.56","","0.86%"
"07/24/2019","3,338.05","3,311.71","3,356.25","3,311.71","","0.80%"
"07/23/2019","3,311.71","3,306.27","3,315.03","3,295.39","","0.16%"
"07/22/2019","3,306.27","3,328.27","3,334.61","3,292.18","","-0.66%"
"07/19/2019","3,328.27","3,296.03","3,345.87","3,296.03","","0.98%"
"07/18/2019","3,296.03","3,326.33","3,326.33","3,296.03","","-0.91%"
"07/17/2019","3,326.33","3,328.95","3,340.10","3,311.77","","-0.08%"
"07/16/2019","3,328.95","3,343.79","3,346.68","3,322.89","","-0.44%"
"07/15/2019","3,343.79","3,333.11","3,361.22","3,277.70","","0.32%"
"07/12/2019","3,333.11","3,311.86","3,342.63","3,303.31","","0.64%"
"07/11/2019","3,311.86","3,311.55","3,350.72","3,302.90","","0.01%"
"07/10/2019","3,311.55","3,318.17","3,334.00","3,301.02","","-0.20%"
"07/09/2019","3,318.17","3,329.33","3,336.45","3,304.60","","-0.34%"
"07/08/2019","3,329.33","3,411.05","3,411.05","3,307.49","","-2.40%"
"07/05/2019","3,411.05","3,395.84","3,417.34","3,379.82","","0.45%"
"07/04/2019","3,395.84","3,411.24","3,424.92","3,381.09","","-0.45%"
"07/03/2019","3,411.24","3,444.66","3,444.66","3,398.46","","-0.97%"
"07/02/2019","3,444.66","3,444.84","3,448.92","3,430.69","","-0.01%"
"07/01/2019","3,444.84","3,350.48","3,445.49","3,350.48","","2.82%"
"06/28/2019","3,350.48","3,360.89","3,360.89","3,331.48","","-0.31%"
"06/27/2019","3,360.89","3,325.22","3,375.24","3,325.22","","1.07%"
"06/26/2019","3,325.22","3,330.17","3,338.80","3,305.80","","-0.15%"
"06/25/2019","3,330.17","3,370.57","3,370.57","3,290.83","","-1.20%"
"06/24/2019","3,370.57","3,361.55","3,377.75","3,350.01","","0.27%"
"06/21/2019","3,361.55","3,359.67","3,381.66","3,348.17","","0.06%"
"06/20/2019","3,359.67","3,264.58","3,371.60","3,264.58","","2.91%"
"06/19/2019","3,264.58","3,223.54","3,307.34","3,223.54","","1.27%"
"06/18/2019","3,223.54","3,212.97","3,230.84","3,199.83","","0.33%"
"06/17/2019","3,212.97","3,211.95","3,236.89","3,205.15","","0.03%"
"06/14/2019","3,211.95","3,238.12","3,258.55","3,207.73","","-0.81%"
"06/13/2019","3,238.12","3,242.76","3,248.56","3,211.38","","-0.14%"
"06/12/2019","3,242.76","3,266.06","3,266.06","3,236.79","","-0.71%"
"06/11/2019","3,266.06","3,174.73","3,269.37","3,174.73","","2.88%"
"06/10/2019","3,174.73","3,130.22","3,185.76","3,130.22","","1.42%"
"06/06/2019","3,130.22","3,160.32","3,161.00","3,123.54","","-0.95%"
"06/05/2019","3,160.32","3,160.46","3,191.27","3,157.45","","0.00%"
"06/04/2019","3,160.46","3,189.43","3,192.57","3,148.34","","-0.91%"
"06/03/2019","3,189.43","3,188.01","3,223.54","3,172.25","","0.04%"
"05/31/2019","3,188.01","3,198.59","3,221.18","3,185.30","","-0.33%"
"05/30/2019","3,198.59","3,213.98","3,213.98","3,173.01","","-0.48%"
"05/29/2019","3,213.98","3,220.84","3,239.95","3,191.03","","-0.21%"
"05/28/2019","3,220.84","3,191.22","3,233.15","3,184.14","","0.93%"
"05/27/2019","3,191.22","3,153.97","3,199.89","3,121.90","","1.18%"
"05/24/2019","3,153.97","3,147.18","3,180.32","3,142.19","","0.22%"
"05/23/2019","3,147.18","3,205.02","3,205.02","3,142.20","","-1.80%"
"05/22/2019","3,205.02","3,220.54","3,228.51","3,190.83","","-0.48%"
"05/21/2019","3,220.54","3,178.87","3,240.26","3,172.51","","1.31%"
"05/20/2019","3,178.87","3,203.76","3,203.76","3,148.52","","-0.78%"
"05/17/2019","3,203.76","3,282.18","3,284.64","3,194.04","","-2.39%"
"05/16/2019","3,282.18","3,268.73","3,284.22","3,252.49","","0.41%"
"05/15/2019","3,268.73","3,195.92","3,280.66","3,195.92","","2.28%"
"05/14/2019","3,195.92","3,217.02","3,229.67","3,184.41","","-0.66%"
"05/13/2019","3,217.02","3,270.26","3,270.26","3,207.92","","-1.63%"
"05/10/2019","3,270.26","3,157.78","3,272.80","3,148.67","","3.56%"
"05/09/2019","3,157.78","3,216.83","3,216.83","3,145.33","","-1.84%"
"05/08/2019","3,216.83","3,263.49","3,265.71","3,195.58","","-1.43%"
"05/07/2019","3,263.49","3,234.35","3,280.11","3,220.59","","0.90%"
"05/06/2019","3,234.35","3,427.16","3,427.16","3,200.16","","-5.63%"
"04/30/2019","3,427.16","3,415.46","3,436.48","3,402.44","","0.34%"
"04/29/2019","3,415.46","3,401.64","3,460.17","3,392.29","","0.41%"
"04/26/2019","3,401.64","3,449.38","3,449.64","3,400.21","","-1.38%"
"04/25/2019","3,449.38","3,527.87","3,527.87","3,446.35","","-2.22%"
"04/24/2019","3,527.87","3,517.18","3,537.49","3,470.49","","0.30%"
"04/23/2019","3,517.18","3,526.63","3,552.62","3,507.35","","-0.27%"
"04/22/2019","3,526.63","3,607.43","3,610.00","3,517.96","","-2.24%"
"04/19/2019","3,607.43","3,565.13","3,607.45","3,541.49","","1.19%"
"04/18/2019","3,565.13","3,581.10","3,584.26","3,551.93","","-0.45%"
"04/17/2019","3,581.10","3,578.13","3,598.09","3,553.75","","0.08%"
"04/16/2019","3,578.13","3,481.11","3,578.13","3,453.98","","2.79%"
"04/15/2019","3,481.11","3,488.46","3,576.52","3,480.29","","-0.21%"
"04/12/2019","3,488.46","3,496.80","3,504.15","3,466.28","","-0.24%"
"04/11/2019","3,496.80","3,570.39","3,581.69","3,490.45","","-2.06%"
"04/10/2019","3,570.39","3,558.20","3,593.86","3,525.43","","0.34%"
"04/09/2019","3,558.20","3,544.90","3,565.78","3,528.28","","0.38%"
"04/08/2019","3,544.90","3,546.64","3,596.51","3,510.89","","-0.05%"
"04/04/2019","3,546.64","3,510.32","3,554.05","3,510.32","","1.03%"
"04/03/2019","3,510.32","3,471.34","3,513.57","3,444.59","","1.12%"
"04/02/2019","3,471.34","3,469.39","3,483.49","3,457.39","","0.06%"
"04/01/2019","3,469.39","3,380.06","3,475.06","3,380.06","","2.64%"
"03/29/2019","3,380.06","3,260.81","3,383.49","3,260.81","","3.66%"
"03/28/2019","3,260.81","3,275.64","3,284.32","3,248.46","","-0.45%"
"03/27/2019","3,275.64","3,238.40","3,279.89","3,238.40","","1.15%"
"03/26/2019","3,238.40","3,276.49","3,300.42","3,226.99","","-1.16%"
"03/25/2019","3,276.49","3,350.04","3,350.04","3,275.16","","-2.20%"
"03/22/2019","3,350.04","3,347.48","3,356.91","3,307.27","","0.08%"
"03/21/2019","3,347.48","3,346.58","3,369.13","3,337.16","","0.03%"
"03/20/2019","3,346.58","3,347.32","3,363.01","3,306.76","","-0.02%"
"03/19/2019","3,347.32","3,360.23","3,375.49","3,331.10","","-0.38%"
"03/18/2019","3,360.23","3,271.26","3,360.23","3,262.21","","2.72%"
"03/15/2019","3,271.26","3,229.90","3,302.08","3,229.90","","1.28%"
"03/14/2019","3,229.90","3,249.93","3,269.92","3,209.18","","-0.62%"
"03/13/2019","3,249.93","3,276.13","3,283.50","3,237.82","","-0.80%"
"03/12/2019","3,276.13","3,252.32","3,315.98","3,247.47","","0.73%"
"03/11/2019","3,252.32","3,191.71","3,254.17","3,184.90","","1.90%"
"03/08/2019","3,191.71","3,312.50","3,312.50","3,190.17","","-3.65%"
"03/07/2019","3,312.50","3,348.69","3,348.69","3,286.65","","-1.08%"
"03/06/2019","3,348.69","3,326.13","3,352.80","3,300.63","","0.68%"
"03/05/2019","3,326.13","3,303.52","3,326.57","3,286.34","","0.68%"
"03/04/2019","3,303.52","3,266.30","3,378.59","3,266.30","","1.14%"
"03/01/2019","3,266.30","3,199.79","3,266.30","3,195.73","","2.08%"
"02/28/2019","3,199.79","3,204.96","3,223.38","3,186.48","","-0.16%"
"02/27/2019","3,204.96","3,209.52","3,255.27","3,172.47","","-0.14%"
"02/26/2019","3,209.52","3,250.43","3,269.02","3,204.57","","-1.26%"
"02/25/2019","3,250.43","3,072.87","3,251.03","3,072.87","","5.78%"
"02/22/2019","3,072.87","3,015.91","3,072.87","2,994.24","","1.89%"
"02/21/2019","3,015.91","3,028.13","3,064.09","3,006.33","","-0.40%"
"02/20/2019","3,028.13","3,017.24","3,037.93","3,002.42","","0.36%"
"02/19/2019","3,017.24","3,020.84","3,050.30","2,998.65","","-0.12%"
"02/18/2019","3,020.84","2,931.91","3,020.84","2,931.91","","3.03%"
"02/15/2019","2,931.91","2,985.31","2,985.31","2,929.34","","-1.79%"
"02/14/2019","2,985.31","2,979.63","2,997.22","2,968.11","","0.19%"
"02/13/2019","2,979.63","2,923.11","2,987.84","2,922.89","","1.93%"
"02/12/2019","2,923.11","2,903.56","2,927.49","2,896.42","","0.67%"
"02/11/2019","2,903.56","2,853.80","2,904.10","2,848.12","","1.74%"
"02/01/2019","2,853.80","2,816.20","2,853.98","2,816.20","","1.34%"
"01/31/2019","2,816.20","2,788.75","2,828.67","2,788.75","","0.98%"
"01/30/2019","2,788.75","2,810.15","2,818.95","2,788.31","","-0.76%"
"01/29/2019","2,810.15","2,801.67","2,816.57","2,770.41","","0.30%"
"01/28/2019","2,801.67","2,802.27","2,840.50","2,794.18","","-0.02%"
"01/25/2019","2,802.27","2,779.21","2,818.51","2,779.21","","0.83%"
"01/24/2019","2,779.21","2,763.44","2,784.91","2,749.84","","0.57%"
"01/23/2019","2,763.44","2,763.42","2,777.18","2,755.72","","0.00%"
"01/22/2019","2,763.42","2,799.37","2,799.37","2,756.14","","-1.28%"
"01/21/2019","2,799.37","2,783.43","2,811.47","2,783.43","","0.57%"
"01/18/2019","2,783.43","2,734.00","2,786.39","2,734.00","","1.81%"
"01/17/2019","2,734.00","2,749.63","2,760.44","2,732.96","","-0.57%"
"01/16/2019","2,749.63","2,747.81","2,754.70","2,739.39","","0.07%"
"01/15/2019","2,747.81","2,697.40","2,749.17","2,694.72","","1.87%"
"01/14/2019","2,697.40","2,720.75","2,722.05","2,694.97","","-0.86%"
"01/11/2019","2,720.75","2,699.71","2,726.58","2,698.95","","0.78%"
"01/10/2019","2,699.71","2,701.60","2,716.68","2,689.92","","-0.07%"
"01/09/2019","2,701.60","2,673.96","2,734.94","2,673.96","","1.03%"
"01/08/2019","2,673.96","2,680.65","2,680.65","2,666.16","","-0.25%"
"01/07/2019","2,680.65","2,662.75","2,685.34","2,662.75","","0.67%"
"01/04/2019","2,662.75","2,607.72","2,663.08","2,582.17","","2.11%"
"01/03/2019","2,607.72","2,613.16","2,637.60","2,598.66","","-0.21%"
"01/02/2019","2,613.16","2,649.19","2,655.57","2,603.34","","-1.36%"
"12/28/2018","2,649.19","2,634.33","2,662.30","2,629.63","","0.56%"
"12/27/2018","2,634.33","2,645.97","2,684.20","2,634.33","","-0.44%"
"12/26/2018","2,645.97","2,658.79","2,667.62","2,640.82","","-0.48%"
"12/25/2018","2,658.79","2,658.79","2,658.79","2,658.79","","-0.63%"
"12/24/2018","2,675.67","2,666.82","2,677.83","2,647.50","","0.33%"
"12/21/2018","2,666.82","2,699.20","2,699.20","2,648.20","","-1.20%"
"12/20/2018","2,699.20","2,722.34","2,727.43","2,680.14","","-0.85%"
"12/19/2018","2,722.34","2,755.98","2,763.34","2,719.09","","-1.22%"
"12/18/2018","2,755.98","2,783.20","2,786.44","2,743.74","","-0.98%"
"12/17/2018","2,783.20","2,786.12","2,789.19","2,761.06","","-0.10%"
"12/14/2018","2,786.12","2,833.12","2,833.12","2,785.81","","-1.66%"
"12/13/2018","2,833.12","2,790.32","2,845.53","2,789.75","","1.53%"
"12/12/2018","2,790.32","2,780.56","2,799.45","2,780.56","","0.35%"
"12/11/2018","2,780.56","2,767.68","2,782.18","2,766.30","","0.47%"
"12/10/2018","2,767.68","2,797.67","2,797.67","2,758.86","","-1.07%"
"12/07/2018","2,797.67","2,798.29","2,809.60","2,793.46","","-0.02%"
"12/06/2018","2,798.29","2,856.47","2,856.47","2,797.45","","-2.04%"
"12/05/2018","2,856.47","2,870.52","2,870.52","2,828.68","","-0.49%"
"12/04/2018","2,870.52","2,865.82","2,870.77","2,850.12","","0.16%"
"12/03/2018","2,865.82","2,788.66","2,875.17","2,788.66","","2.77%"
"11/30/2018","2,788.66","2,759.85","2,790.20","2,755.48","","1.04%"
"11/29/2018","2,759.85","2,792.84","2,815.15","2,759.85","","-1.18%"
"11/28/2018","2,792.84","2,759.14","2,793.16","2,749.52","","1.22%"
"11/27/2018","2,759.14","2,763.07","2,780.98","2,750.00","","-0.14%"
"11/26/2018","2,763.07","2,762.63","2,784.96","2,754.90","","0.02%"
"11/23/2018","2,762.63","2,825.91","2,825.91","2,759.41","","-2.24%"
"11/22/2018","2,825.91","2,833.67","2,841.08","2,813.01","","-0.27%"
"11/21/2018","2,833.67","2,827.57","2,837.06","2,798.05","","0.22%"
"11/20/2018","2,827.57","2,891.45","2,891.45","2,823.78","","-2.21%"
"11/19/2018","2,891.45","2,860.43","2,891.45","2,856.88","","1.08%"
"11/16/2018","2,860.43","2,846.40","2,879.02","2,832.64","","0.49%"
"11/15/2018","2,846.40","2,815.07","2,846.43","2,810.60","","1.11%"
"11/14/2018","2,815.07","2,842.10","2,843.83","2,810.82","","-0.95%"
"11/13/2018","2,842.10","2,815.64","2,855.37","2,777.14","","0.94%"
"11/12/2018","2,815.64","2,782.31","2,816.71","2,770.13","","1.20%"
"11/09/2018","2,782.31","2,826.58","2,826.58","2,781.91","","-1.57%"
"11/08/2018","2,826.58","2,831.79","2,858.97","2,822.54","","-0.18%"
"11/07/2018","2,831.79","2,849.42","2,874.36","2,829.12","","-0.62%"
"11/06/2018","2,849.42","2,865.29","2,865.29","2,823.72","","-0.55%"
"11/05/2018","2,865.29","2,887.29","2,887.29","2,837.99","","-0.76%"
"11/02/2018","2,887.29","2,790.36","2,887.68","2,790.36","","3.47%"
"11/01/2018","2,790.36","2,770.99","2,824.08","2,770.99","","0.70%"
"10/31/2018","2,770.99","2,728.20","2,782.24","2,728.14","","1.57%"
"10/30/2018","2,728.20","2,704.44","2,758.66","2,679.56","","0.88%"
"10/29/2018","2,704.44","2,789.77","2,789.77","2,691.99","","-3.06%"
"10/26/2018","2,789.77","2,803.02","2,826.42","2,769.52","","-0.47%"
"10/25/2018","2,803.02","2,802.07","2,805.58","2,727.19","","0.03%"
"10/24/2018","2,802.07","2,798.67","2,850.93","2,782.87","","0.12%"
"10/23/2018","2,798.67","2,877.34","2,878.65","2,782.77","","-2.73%"
"10/22/2018","2,877.34","2,765.26","2,902.73","2,765.26","","4.05%"
"10/19/2018","2,765.26","2,686.22","2,768.12","2,655.34","","2.94%"
"10/18/2018","2,686.22","2,754.22","2,754.22","2,685.13","","-2.47%"
"10/17/2018","2,754.22","2,737.47","2,779.66","2,704.06","","0.61%"
"10/16/2018","2,737.47","2,761.37","2,796.31","2,727.10","","-0.87%"
"10/15/2018","2,761.37","2,801.01","2,811.92","2,756.13","","-1.42%"
"10/12/2018","2,801.01","2,761.37","2,812.07","2,733.07","","1.44%"
"10/11/2018","2,761.37","2,901.66","2,901.66","2,739.49","","-4.83%"
"10/10/2018","2,901.66","2,907.30","2,930.23","2,878.83","","-0.19%"
"10/09/2018","2,907.30","2,907.88","2,923.75","2,894.94","","-0.02%"
"10/08/2018","2,907.88","3,037.09","3,037.09","2,902.65","","-4.25%"
"09/28/2018","3,037.09","3,007.88","3,043.67","3,007.87","","0.97%"
"09/27/2018","3,007.88","3,019.11","3,024.89","3,000.62","","-0.37%"
"09/26/2018","3,019.11","2,987.08","3,046.53","2,987.08","","1.07%"
"09/25/2018","2,987.08","3,012.88","3,012.88","2,975.12","","-0.86%"
"09/21/2018","3,012.88","2,921.51","3,012.88","2,920.64","","3.13%"
"09/20/2018","2,921.51","2,923.23","2,940.75","2,915.09","","-0.06%"
"09/19/2018","2,923.23","2,884.55","2,944.07","2,875.47","","1.34%"
"09/18/2018","2,884.55","2,828.50","2,885.19","2,819.95","","1.98%"
"09/17/2018","2,828.50","2,861.50","2,861.50","2,824.33","","-1.15%"
"09/14/2018","2,861.50","2,857.50","2,872.89","2,850.43","","0.14%"
"09/13/2018","2,857.50","2,826.25","2,868.90","2,818.03","","1.11%"
"09/12/2018","2,826.25","2,845.11","2,845.68","2,818.41","","-0.66%"
"09/11/2018","2,845.11","2,852.93","2,865.21","2,832.10","","-0.27%"
"09/10/2018","2,852.93","2,890.37","2,891.54","2,851.17","","-1.30%"
"09/07/2018","2,890.37","2,876.96","2,923.71","2,868.68","","0.47%"
"09/06/2018","2,876.96","2,906.93","2,918.58","2,869.22","","-1.03%"
"09/05/2018","2,906.93","2,966.23","2,966.23","2,906.93","","-2.00%"
"09/04/2018","2,966.23","2,928.13","2,972.24","2,916.31","","1.30%"
"09/03/2018","2,928.13","2,938.70","2,938.70","2,901.21","","-0.36%"
"08/31/2018","2,938.70","2,951.46","2,959.23","2,918.93","","-0.43%"
"08/30/2018","2,951.46","2,983.16","2,996.97","2,950.06","","-1.06%"
"08/29/2018","2,983.16","2,995.61","2,995.61","2,974.82","","-0.42%"
"08/28/2018","2,995.61","2,998.92","3,009.43","2,985.49","","-0.11%"
"08/27/2018","2,998.92","2,927.14","2,998.92","2,927.14","","2.45%"
"08/24/2018","2,927.14","2,922.23","2,951.43","2,897.50","","0.17%"
"08/23/2018","2,922.23","2,913.17","2,936.54","2,893.23","","0.31%"
"08/22/2018","2,913.17","2,929.31","2,929.31","2,905.79","","-0.55%"
"08/21/2018","2,929.31","2,879.73","2,934.83","2,879.73","","1.72%"
"08/20/2018","2,879.73","2,846.45","2,879.73","2,829.22","","1.17%"
"08/17/2018","2,846.45","2,887.24","2,918.12","2,841.49","","-1.41%"
"08/16/2018","2,887.24","2,901.34","2,922.47","2,849.16","","-0.49%"
"08/15/2018","2,901.34","2,970.08","2,970.08","2,898.64","","-2.31%"
"08/14/2018","2,970.08","2,985.00","2,986.29","2,955.81","","-0.50%"
"08/13/2018","2,985.00","2,998.16","2,998.16","2,937.58","","-0.44%"
"08/10/2018","2,998.16","2,991.69","3,015.05","2,977.04","","0.22%"
"08/09/2018","2,991.69","2,917.96","3,000.87","2,904.98","","2.53%"
"08/08/2018","2,917.96","2,963.99","2,964.56","2,916.19","","-1.55%"
"08/07/2018","2,963.99","2,880.82","2,963.99","2,872.42","","2.89%"
"08/06/2018","2,880.82","2,915.17","2,940.59","2,866.39","","-1.18%"
"08/03/2018","2,915.17","2,961.79","2,970.99","2,915.03","","-1.57%"
"08/02/2018","2,961.79","3,028.26","3,028.26","2,918.27","","-2.19%"
"08/01/2018","3,028.26","3,089.79","3,113.28","3,027.72","","-1.99%"
"07/31/2018","3,089.79","3,087.68","3,099.28","3,069.27","","0.07%"
"07/30/2018","3,087.68","3,089.84","3,117.23","3,063.93","","-0.07%"
"07/27/2018","3,089.84","3,103.38","3,111.39","3,081.53","","-0.44%"
"07/26/2018","3,103.38","3,137.82","3,152.59","3,096.56","","-1.10%"
"07/25/2018","3,137.82","3,140.52","3,149.13","3,127.58","","-0.09%"
"07/24/2018","3,140.52","3,091.95","3,152.57","3,091.95","","1.57%"
"07/23/2018","3,091.95","3,064.29","3,094.44","3,039.01","","0.90%"
"07/20/2018","3,064.29","3,007.19","3,075.80","2,981.07","","1.90%"
"07/19/2018","3,007.19","3,008.86","3,038.99","2,997.79","","-0.06%"
"07/18/2018","3,008.86","3,025.17","3,051.38","3,007.96","","-0.54%"
"07/17/2018","3,025.17","3,043.55","3,043.55","2,999.27","","-0.60%"
"07/16/2018","3,043.55","3,064.31","3,076.01","3,032.63","","-0.68%"
"07/13/2018","3,064.31","3,054.25","3,069.40","3,049.12","","0.33%"
"07/12/2018","3,054.25","2,991.68","3,069.70","2,988.13","","2.09%"
"07/11/2018","2,991.68","3,043.06","3,043.06","2,962.84","","-1.69%"
"07/10/2018","3,043.06","3,036.88","3,049.45","3,016.73","","0.20%"
"07/09/2018","3,036.88","2,952.61","3,037.05","2,952.61","","2.85%"
"07/06/2018","2,952.61","2,930.89","2,978.89","2,890.69","","0.74%"
"07/05/2018","2,930.89","2,950.71","2,979.57","2,921.15","","-0.67%"
"07/04/2018","2,950.71","2,989.85","2,997.50","2,946.73","","-1.31%"
"07/03/2018","2,989.85","2,985.40","2,998.83","2,910.48","","0.15%"
"07/02/2018","2,985.40","3,077.29","3,077.29","2,965.83","","-2.99%"
"06/29/2018","3,077.29","2,998.98","3,077.91","2,998.98","","2.61%"
"06/28/2018","2,998.98","3,033.98","3,045.69","2,992.81","","-1.15%"
"06/27/2018","3,033.98","3,096.65","3,102.53","3,018.62","","-2.02%"
"06/26/2018","3,096.65","3,122.87","3,122.87","3,050.01","","-0.84%"
"06/25/2018","3,122.87","3,167.67","3,187.09","3,121.94","","-1.41%"
"06/22/2018","3,167.67","3,155.66","3,167.85","3,112.67","","0.38%"
"06/21/2018","3,155.66","3,190.56","3,226.13","3,152.67","","-1.09%"
"06/20/2018","3,190.56","3,181.44","3,203.07","3,143.25","","0.29%"
"06/19/2018","3,181.44","3,297.16","3,297.16","3,147.95","","-3.51%"
"06/15/2018","3,297.16","3,320.54","3,325.78","3,287.26","","-0.70%"
"06/14/2018","3,320.54","3,334.00","3,351.88","3,308.50","","-0.40%"
"06/13/2018","3,334.00","3,365.37","3,365.37","3,329.15","","-0.93%"
"06/12/2018","3,365.37","3,326.30","3,369.65","3,313.11","","1.17%"
"06/11/2018","3,326.30","3,325.62","3,336.01","3,306.79","","0.02%"
"06/08/2018","3,325.62","3,370.65","3,370.65","3,308.40","","-1.34%"
"06/07/2018","3,370.65","3,377.25","3,396.34","3,367.99","","-0.20%"
"06/06/2018","3,377.25","3,384.98","3,387.98","3,372.05","","-0.23%"
"06/05/2018","3,384.98","3,349.80","3,385.20","3,345.66","","1.05%"
"06/04/2018","3,349.80","3,313.29","3,353.33","3,313.29","","1.10%"
"06/01/2018","3,313.29","3,342.42","3,344.88","3,297.80","","-0.87%"
"05/31/2018","3,342.42","3,274.04","3,344.65","3,274.04","","2.09%"
"05/30/2018","3,274.04","3,343.91","3,343.91","3,273.01","","-2.09%"
"05/29/2018","3,343.91","3,367.85","3,374.93","3,341.03","","-0.71%"
"05/28/2018","3,367.85","3,354.86","3,380.69","3,339.20","","0.39%"
"05/25/2018","3,354.86","3,366.21","3,375.58","3,343.56","","-0.34%"
"05/24/2018","3,366.21","3,389.71","3,393.21","3,363.15","","-0.69%"
"05/23/2018","3,389.71","3,431.96","3,431.96","3,389.71","","-1.23%"
"05/22/2018","3,431.96","3,443.93","3,443.93","3,410.11","","-0.35%"
"05/21/2018","3,443.93","3,426.33","3,456.55","3,426.33","","0.51%"
"05/18/2018","3,426.33","3,395.51","3,426.33","3,374.26","","0.91%"
"05/17/2018","3,395.51","3,420.75","3,425.74","3,390.48","","-0.74%"
"05/16/2018","3,420.75","3,447.91","3,447.91","3,417.42","","-0.79%"
"05/15/2018","3,447.91","3,432.86","3,448.23","3,420.36","","0.44%"
"05/14/2018","3,432.86","3,401.30","3,442.79","3,401.30","","0.93%"
"05/11/2018","3,401.30","3,416.78","3,425.80","3,400.47","","-0.45%"
"05/10/2018","3,416.78","3,400.79","3,420.73","3,395.38","","0.47%"
"05/09/2018","3,400.79","3,405.17","3,406.75","3,386.67","","-0.13%"
"05/08/2018","3,405.17","3,365.25","3,416.67","3,365.25","","1.19%"
"05/07/2018","3,365.25","3,313.04","3,365.45","3,312.70","","1.58%"
"05/04/2018","3,313.04","3,326.19","3,334.98","3,309.98","","-0.40%"
"05/03/2018","3,326.19","3,303.51","3,330.94","3,272.90","","0.69%"
"05/02/2018","3,303.51","3,297.32","3,322.73","3,286.44","","0.19%"
"04/27/2018","3,297.32","3,300.33","3,319.20","3,259.79","","-0.09%"
"04/26/2018","3,300.33","3,364.51","3,364.51","3,289.95","","-1.91%"
"04/25/2018","3,364.51","3,379.43","3,379.43","3,356.34","","-0.44%"
"04/24/2018","3,379.43","3,312.81","3,389.82","3,312.81","","2.01%"
"04/23/2018","3,312.81","3,310.43","3,332.99","3,286.49","","0.07%"
"04/20/2018","3,310.43","3,352.61","3,356.28","3,301.14","","-1.26%"
"04/19/2018","3,352.61","3,313.10","3,365.12","3,313.10","","1.19%"
"04/18/2018","3,313.10","3,294.59","3,330.70","3,260.31","","0.56%"
"04/17/2018","3,294.59","3,349.42","3,360.45","3,291.55","","-1.64%"
"04/16/2018","3,349.42","3,403.11","3,403.11","3,330.26","","-1.58%"
"04/13/2018","3,403.11","3,427.35","3,454.69","3,398.61","","-0.71%"
"04/12/2018","3,427.35","3,462.91","3,462.91","3,424.66","","-1.03%"
"04/11/2018","3,462.91","3,452.12","3,481.71","3,450.69","","0.31%"
"04/10/2018","3,452.12","3,384.95","3,452.43","3,383.63","","1.98%"
"04/09/2018","3,384.95","3,388.93","3,402.99","3,363.89","","-0.12%"
"04/04/2018","3,388.93","3,395.47","3,426.71","3,386.89","","-0.19%"
"04/03/2018","3,395.47","3,417.72","3,417.72","3,374.91","","-0.65%"
"04/02/2018","3,417.72","3,428.01","3,460.68","3,415.41","","-0.30%"
"03/30/2018","3,428.01","3,425.82","3,443.51","3,413.00","","0.06%"
"03/29/2018","3,425.82","3,379.66","3,443.37","3,337.43","","1.37%"
"03/28/2018","3,379.66","3,440.40","3,440.40","3,374.39","","-1.77%"
"03/27/2018","3,440.40","3,410.27","3,459.99","3,410.27","","0.88%"
"03/26/2018","3,410.27","3,432.21","3,432.21","3,367.05","","-0.64%"
"03/23/2018","3,432.21","3,535.14","3,535.14","3,372.87","","-2.91%"
"03/22/2018","3,535.14","3,570.16","3,580.52","3,518.64","","-0.98%"
"03/21/2018","3,570.16","3,583.82","3,613.33","3,557.68","","-0.38%"
"03/20/2018","3,583.82","3,579.03","3,586.07","3,549.86","","0.13%"
"03/19/2018","3,579.03","3,562.80","3,579.33","3,543.17","","0.46%"
"03/16/2018","3,562.80","3,595.03","3,607.42","3,562.40","","-0.90%"
"03/15/2018","3,595.03","3,574.85","3,597.36","3,562.03","","0.56%"
"03/14/2018","3,574.85","3,593.60","3,593.60","3,570.23","","-0.52%"
"03/13/2018","3,593.60","3,623.24","3,627.11","3,590.09","","-0.82%"
"03/12/2018","3,623.24","3,607.19","3,632.23","3,607.19","","0.44%"
"03/09/2018","3,607.19","3,582.04","3,608.20","3,581.86","","0.70%"
"03/08/2018","3,582.04","3,544.17","3,582.52","3,538.90","","1.07%"
"03/07/2018","3,544.17","3,568.65","3,590.81","3,537.55","","-0.69%"
